LVL,NAME,ID,HAND,TYPE,YEAR,P,RV/100,VELO,XR,EXT,ZR,AX,AY,AZ,HM,VM,TM,VD,RATE,SSH,SSV,sWHF,oWHF
A,Pete Hansen,677337,L,CH,2023,215,2.6,85.8,-1.3,6.8,5.8,-9.4,25.5,-24.1,-10.8,9.2,14.4,-27.6,2164,-1.2,-1.1,36.4,45.6
A,Pete Hansen,677337,L,CU,2023,58,1.41,75.8,-1.0,6.8,5.9,8.2,19.0,-37.0,11.8,-7.1,14.1,-53.9,2637,3.0,3.6,46.4,68.6
A,Pete Hansen,677337,L,SL,2023,329,3.19,79.9,-1.1,6.9,5.8,7.7,21.9,-32.9,10.0,-1.0,10.5,-42.8,2655,2.2,5.9,46.0,74.8
A,Peyton Stumbo,814482,R,CH,2024,136,-4.07,85.8,-0.9,6.0,5.9,-13.0,25.9,-27.6,-15.5,5.4,16.5,-32.3,1684,-0.3,-1.0,44.3,36.1
A,Peyton Stumbo,814482,R,CU,2024,336,-2.61,80.0,-0.9,6.0,5.9,7.3,24.3,-41.6,10.0,-12.6,16.2,-56.4,2186,1.0,0.7,60.4,32.3
A,Peyton Stumbo,814482,R,SL,2024,56,-0.27,84.1,-1.0,6.0,6.0,1.6,24.0,-29.8,2.0,2.8,4.4,-36.7,2264,0.6,-0.0,49.3,32.4
A,Pierson Ohl,701487,R,CH,2022,571,1.31,79.2,-1.9,6.2,5.8,-12.2,21.2,-27.9,-16.6,5.9,17.7,-38.3,2108,0.3,1.1,35.8,44.6
A,Pierson Ohl,701487,R,CU,2022,81,-5.17,76.8,-2.1,6.1,6.1,1.1,20.1,-36.0,1.7,-5.5,6.6,-52.8,1864,-0.3,0.0,45.6,40.2
A,Pierson Ohl,701487,R,SL,2022,278,-0.99,81.9,-1.8,6.1,6.0,-0.7,23.2,-27.4,-0.8,6.2,6.7,-35.0,1885,2.3,0.6,45.6,40.8
A,Po-Yu Chen,696040,R,CH,2021,48,-2.6,78.5,-1.5,6.3,6.0,-8.0,20.5,-29.9,-11.0,3.2,12.4,-41.9,1271,0.0,-0.3,44.6,49.6
A,Po-Yu Chen,696040,R,CH,2022,344,1.06,82.2,-1.2,6.2,5.9,-9.8,22.2,-25.0,-12.4,9.0,15.8,-31.6,1446,0.9,1.4,43.5,44.4
A,Po-Yu Chen,696040,R,CU,2022,147,0.3,74.7,-1.0,6.1,6.0,6.6,21.4,-42.6,10.2,-16.3,19.3,-66.6,2732,1.3,0.8,52.2,60.1
A,Po-Yu Chen,696040,R,FC,2022,121,-2.18,84.6,-1.2,6.2,5.9,-0.6,23.0,-26.3,-0.7,7.0,7.8,-31.0,2115,1.3,0.3,45.8,31.8
A,Po-Yu Chen,696040,R,SL,2021,54,4.02,74.9,-1.5,6.2,6.0,5.0,19.6,-34.4,7.8,-3.4,8.4,-52.0,2186,1.6,2.3,44.7,46.5
A,Po-Yu Chen,696040,R,SL,2022,66,3.47,79.9,-1.2,6.2,5.9,2.7,20.5,-35.1,3.6,-3.9,6.6,-46.8,2310,-0.3,-0.2,48.9,46.6
A,Quinn Gudaitis,805962,R,CH,2023,66,-9.33,87.4,-3.4,6.2,5.5,-14.1,24.8,-32.0,-15.9,0.2,16.2,-35.8,2075,-0.1,-2.4,42.6,40.2
A,Quinn Gudaitis,805962,R,SL,2023,319,-0.82,82.9,-3.3,6.1,5.7,7.5,22.3,-31.4,9.2,1.0,9.8,-39.1,2788,-0.0,0.1,49.7,47.8
A,Quinn Gudaitis,805962,R,SL,2024,118,-1.01,84.0,-2.0,6.0,5.6,6.8,23.0,-32.3,8.4,-0.1,8.6,-39.0,2882,0.0,-0.9,50.3,62.0
A,Quinn Mathews,687273,L,CH,2024,82,0.16,80.6,-2.2,6.2,5.4,-9.1,21.4,-27.0,-12.1,7.0,14.2,-35.0,1671,1.3,3.0,36.6,39.7
A,Quinn Mathews,687273,L,CU,2024,51,2.67,76.5,-1.6,6.2,5.8,8.0,20.3,-37.9,11.8,-8.5,14.4,-55.9,2356,1.2,1.6,49.9,51.1
A,Quinn Mathews,687273,L,SL,2024,52,-2.31,84.8,-1.9,6.4,5.5,5.1,25.1,-30.8,6.0,1.5,6.4,-36.8,2267,0.7,-2.2,55.4,47.3
A,RJ Petit,696275,R,CH,2022,24,-0.54,87.2,-2.2,6.4,6.2,-11.6,25.0,-24.4,-13.1,8.9,16.4,-27.5,1683,-1.2,-1.6,41.4,40.2
A,RJ Petit,696275,R,SL,2021,27,3.22,85.6,-2.2,6.3,6.3,3.0,23.0,-31.1,3.5,1.2,3.9,-36.1,2304,0.7,-1.2,48.0,52.9
A,RJ Petit,696275,R,SL,2022,72,2.81,83.4,-2.0,6.6,6.2,3.3,22.7,-32.5,4.0,-0.4,4.4,-38.9,2213,-0.0,0.4,45.9,51.5
A,Rafael Marcano,680632,L,CH,2021,114,1.47,84.0,-2.3,6.1,5.5,-8.6,23.4,-25.4,-10.4,8.2,13.6,-30.8,2233,-1.1,-1.2,39.9,40.5
A,Rafael Marcano,680632,L,CH,2022,67,-2.76,84.7,-2.4,6.4,5.5,-9.1,23.6,-25.0,-11.0,8.3,13.5,-29.6,2189,-1.8,-1.8,38.4,40.6
A,Rafael Marcano,680632,L,CU,2021,253,-0.11,78.8,-1.9,6.3,5.8,5.6,20.6,-34.0,7.8,-2.6,8.5,-46.8,2410,0.2,0.6,46.6,57.3
A,Rafael Marcano,680632,L,CU,2022,141,2.67,79.2,-2.0,6.6,5.7,6.7,20.4,-33.1,8.9,-1.3,9.3,-44.4,2377,-0.0,1.4,47.2,55.6
A,Rafael Monsion,673314,L,CH,2021,47,-1.15,80.0,-1.5,6.8,5.8,-9.4,21.5,-22.6,-12.2,12.7,17.9,-29.8,1825,0.5,0.7,35.2,40.9
A,Rafael Monsion,673314,L,CU,2021,115,0.83,75.0,-1.5,6.8,5.9,3.3,20.4,-29.4,5.3,4.0,7.4,-44.0,1992,-0.4,0.9,37.9,43.7
A,Rafael Ohashi,692504,R,CH,2021,91,0.76,81.5,-1.1,7.3,5.8,-6.6,23.1,-21.3,-8.2,13.3,16.0,-26.4,1694,-1.9,-0.9,39.0,33.0
A,Rafael Ohashi,692504,R,CH,2022,87,-0.68,83.2,-1.4,7.0,5.6,-9.9,22.1,-25.7,-11.8,7.8,14.4,-31.0,1637,-1.8,-2.2,36.9,40.2
A,Rafael Ohashi,692504,R,CH,2023,282,0.82,82.2,-1.8,6.8,5.5,-10.4,22.8,-26.2,-13.1,7.4,15.2,-32.6,1705,-1.5,-2.2,37.8,37.6
A,Rafael Ohashi,692504,R,SL,2021,108,0.57,80.0,-1.3,7.1,5.8,7.0,23.0,-32.9,9.2,-1.0,10.2,-42.7,2519,1.1,4.4,45.7,69.5
A,Rafael Ohashi,692504,R,SL,2022,200,-1.48,81.4,-1.4,6.9,5.6,4.9,22.0,-31.3,6.1,1.1,6.6,-39.2,2549,0.0,2.4,50.1,61.4
A,Rafael Ohashi,692504,R,SL,2023,482,0.58,80.8,-1.8,6.9,5.4,5.0,22.0,-31.6,6.4,0.7,7.2,-40.7,2609,0.5,3.8,49.3,58.2
A,Rafael Sanchez,803596,R,CH,2022,51,-1.37,86.6,-2.5,6.1,5.7,-12.1,24.3,-27.0,-14.0,5.9,15.7,-31.0,1685,-0.2,-0.5,40.5,38.8
A,Rafael Sanchez,803596,R,CH,2023,102,3.23,86.5,-1.6,6.3,6.0,-7.2,24.6,-31.7,-8.0,0.6,8.3,-36.0,979,-0.1,-1.3,50.9,41.8
A,Rafael Sanchez,803596,R,CU,2022,53,0.87,80.3,-2.7,5.9,5.8,11.1,23.3,-35.3,14.6,-4.2,16.0,-47.7,2560,3.4,6.4,48.1,60.0
A,Rafael Sanchez,803596,R,FC,2023,51,0.75,87.1,-1.6,6.2,6.1,-3.5,25.7,-29.6,-3.8,3.0,6.0,-33.7,1045,0.6,1.0,55.5,41.1
A,Rafael Sanchez,803596,R,SL,2022,30,2.53,82.3,-2.7,5.9,5.8,7.6,24.5,-33.0,9.4,-1.1,10.1,-42.0,2488,2.2,6.8,47.2,57.7
A,Rafael Sanchez,803596,R,SL,2023,168,3.26,83.9,-1.7,6.1,6.0,4.5,23.9,-32.2,5.4,0.0,6.8,-39.2,2558,1.4,4.2,46.6,58.7
A,Rafelin Nivar,800216,L,CH,2024,116,-6.26,84.3,-2.0,5.7,5.5,-11.1,23.4,-26.7,-13.7,6.6,15.8,-33.0,1823,-1.4,-2.7,43.2,42.9
A,Rafelin Nivar,800216,L,SL,2024,159,2.67,80.3,-2.2,5.6,5.2,7.8,22.5,-33.7,11.2,-2.0,11.7,-46.2,2360,2.5,4.7,47.2,43.8
A,Raimon Gomez,703148,R,CH,2022,41,-1.2,88.8,-1.7,6.7,5.9,-12.8,25.7,-23.4,-13.9,10.0,16.8,-25.1,1921,-0.6,-0.8,37.6,38.5
A,Raimon Gomez,703148,R,SL,2022,239,0.74,86.0,-1.4,6.6,6.1,5.7,23.8,-30.4,6.6,1.9,7.3,-34.4,2503,-0.1,-0.8,51.3,62.6
A,Ramon Henriquez,808045,R,FC,2023,41,4.17,86.6,-2.2,6.2,5.9,2.0,23.5,-25.0,2.3,8.4,9.2,-28.9,2366,2.5,0.1,46.5,53.9
A,Ramon Henriquez,808045,R,SL,2023,107,-4.09,83.5,-2.1,6.2,5.8,3.4,22.7,-28.4,4.1,4.7,7.1,-35.3,2289,0.4,-0.3,45.6,49.4
A,Ramon Mendoza,680636,R,CH,2021,24,1.29,73.6,-1.5,6.0,5.7,-9.2,17.2,-22.8,-15.6,16.0,22.3,-35.9,2008,-0.2,-0.2,39.3,42.4
A,Ramon Santos,622353,R,CH,2021,48,1.42,79.5,-1.4,6.4,6.1,-6.2,20.1,-30.0,-8.4,3.0,8.9,-39.8,954,-0.2,-0.7,46.8,39.3
A,Randel Clemente,695003,R,FC,2024,50,2.12,86.8,-0.9,6.6,6.0,2.6,24.8,-31.1,3.0,1.2,3.6,-34.5,2454,0.7,0.6,50.8,56.5
A,Randel Clemente,695003,R,SL,2024,76,1.76,85.0,-1.0,6.6,5.9,2.2,22.9,-32.6,2.6,-0.5,3.6,-37.4,2394,0.0,0.1,51.1,54.4
A,Randy Vásquez,681190,R,CH,2021,124,-0.22,87.3,-2.8,6.5,5.4,-14.8,25.7,-27.4,-16.2,5.4,17.5,-31.0,2213,-0.7,-2.0,37.2,35.1
A,Randy Vásquez,681190,R,CU,2021,276,0.26,80.8,-2.7,6.5,5.7,13.0,24.2,-33.3,17.1,-1.5,17.6,-43.7,3131,1.8,6.4,52.3,67.4
A,Raul Brito,669993,R,CU,2021,90,1.74,74.5,-1.4,6.8,5.7,9.5,23.9,-41.7,14.8,-14.5,21.0,-64.6,3113,1.5,1.4,56.0,68.2
A,Rayner Castillo,698982,R,CH,2024,66,-1.14,90.5,-1.9,6.4,5.9,-14.0,27.8,-24.2,-14.6,8.2,17.2,-25.0,2033,-1.4,-2.2,38.8,37.1
A,Rayner Castillo,698982,R,SL,2024,284,1.17,83.3,-1.9,6.3,5.8,3.4,25.5,-32.9,4.2,-1.0,4.7,-41.0,2212,0.8,1.8,46.1,39.9
A,Reese Dutton,700848,R,CH,2024,51,3.16,87.3,-3.2,6.1,5.5,-8.5,24.3,-27.8,-9.5,4.9,10.9,-31.2,2371,0.2,0.4,42.8,47.3
A,Reese Dutton,700848,R,SL,2024,48,7.06,82.4,-3.3,6.2,5.5,8.6,22.8,-34.4,10.9,-2.7,11.2,-43.0,2910,1.9,4.2,52.5,66.7
A,Regi Grace,681322,R,CH,2021,76,0.01,82.8,-1.8,6.2,6.3,-11.0,23.0,-24.0,-13.8,10.2,17.1,-30.0,2021,-0.8,-1.0,35.4,41.2
A,Regi Grace,681322,R,CH,2022,84,3.32,84.8,-2.0,6.3,5.9,-13.6,23.6,-25.3,-16.4,8.0,18.2,-30.0,2227,-0.9,-1.6,35.8,39.9
A,Regi Grace,681322,R,CU,2021,59,2.22,76.6,-1.6,6.2,6.4,5.7,20.9,-39.0,8.3,-9.7,13.3,-56.6,2440,0.4,0.3,49.3,59.0
A,Regi Grace,681322,R,CU,2022,112,-2.04,77.4,-1.9,6.1,6.1,6.4,20.5,-37.8,9.2,-8.0,12.7,-54.0,2333,0.2,0.3,47.9,52.8
A,Regi Grace,681322,R,SL,2021,117,-0.04,82.7,-1.6,6.2,6.3,2.4,24.3,-29.6,3.1,3.1,5.2,-37.0,2205,1.9,-1.1,51.4,36.3
A,Regi Grace,681322,R,SL,2022,253,0.38,82.2,-2.0,6.2,6.0,7.3,24.6,-30.1,9.4,2.5,10.6,-38.5,2312,0.0,5.0,45.0,49.3
A,Reinys Portillo,683492,R,CU,2021,39,-7.15,72.8,-1.0,6.1,6.5,3.9,17.9,-36.2,6.4,-6.2,9.4,-58.1,2138,1.6,1.3,47.6,40.1
A,Reinys Portillo,683492,R,FC,2021,27,-4.15,86.9,-0.8,6.2,6.6,1.8,26.7,-15.7,1.9,19.0,19.2,-18.0,2142,6.4,0.4,48.6,36.5
A,Reynardo Cruz,699106,R,CH,2022,35,0.54,85.0,-1.2,6.7,6.0,-11.7,25.2,-23.2,-13.2,10.3,16.6,-27.2,1713,2.0,3.8,40.0,42.4
A,Reynardo Cruz,699106,R,SL,2022,33,-5.76,83.2,-1.5,6.5,5.8,3.6,24.5,-29.7,4.4,3.0,7.1,-36.3,2234,-0.4,2.6,47.8,44.1
A,Reyson Santos,682896,R,CU,2021,127,0.5,84.8,-2.7,6.4,5.2,2.4,23.8,-30.7,2.8,1.7,4.4,-35.9,2362,0.1,0.0,46.7,52.1
A,Reyson Santos,682896,R,CU,2022,95,-1.16,84.4,-2.6,6.5,5.3,2.6,24.0,-31.7,3.1,0.6,4.1,-37.7,2377,-0.1,-0.3,46.8,52.3
A,Ricardo Velez,703106,R,CH,2023,88,-0.08,85.7,-1.5,6.2,5.4,-13.0,24.7,-29.4,-15.0,3.1,15.6,-34.7,1885,-0.7,-2.9,44.9,36.9
A,Ricardo Velez,703106,R,SL,2023,200,3.0,83.7,-1.6,6.1,5.4,5.0,23.2,-29.2,6.1,3.7,7.8,-35.3,2674,-0.5,3.8,53.7,62.9
A,Richard Fitts,690916,R,CH,2022,92,-1.04,88.0,-2.9,6.6,5.7,-12.6,25.8,-23.4,-13.6,9.4,17.0,-25.5,1820,-1.6,-2.1,39.1,37.6
A,Richard Fitts,690916,R,SL,2022,449,-0.92,82.8,-2.4,6.6,5.9,7.3,23.9,-27.0,9.0,6.4,11.6,-33.3,2306,-1.7,5.3,47.2,45.5
A,Ricky Castro,690462,R,CH,2024,60,0.98,81.4,-1.9,5.7,6.4,-8.8,22.8,-26.4,-11.4,7.7,14.0,-34.8,2151,0.5,1.0,39.8,47.3
A,Ricky Castro,690462,R,CU,2024,25,-7.84,77.0,-1.4,5.7,6.7,3.4,21.4,-40.5,5.0,-12.2,13.1,-59.1,2558,-0.3,-0.1,47.6,56.7
A,Ricky Castro,690462,R,FC,2024,67,2.96,86.1,-1.8,5.8,6.5,2.3,25.7,-26.6,2.8,6.7,7.4,-31.2,2367,2.8,-0.0,48.6,42.5
A,Ricky Castro,690462,R,SL,2024,87,1.78,83.9,-1.5,5.8,6.6,2.5,24.3,-30.0,3.2,2.6,4.8,-37.1,2399,0.3,-0.2,47.2,40.6
A,Ricky Castro,690462,R,ST,2024,31,0.35,79.9,-1.9,5.7,6.5,6.0,22.6,-35.6,8.3,-4.8,9.8,-48.4,2679,2.9,3.0,47.9,59.9
A,Ricky Karcher,676689,R,SL,2021,20,-3.05,84.4,-1.5,6.0,6.2,9.1,24.4,-35.0,10.9,-3.4,11.2,-41.8,2855,2.0,2.8,48.9,68.7
A,Ricky Mineo,802962,R,CU,2023,33,-2.3,79.7,-1.4,6.8,5.9,6.6,22.9,-38.8,8.6,-9.2,13.5,-52.6,1962,0.6,0.6,48.0,40.6
A,Ricky Mineo,802962,R,FC,2023,45,2.69,88.0,-1.7,6.8,5.7,3.3,25.7,-26.6,3.5,5.9,7.1,-29.2,2287,1.9,-0.8,52.0,56.7
A,Ricky Mineo,802962,R,SL,2023,28,-1.0,84.1,-1.8,6.8,5.8,5.4,23.4,-31.6,6.4,0.7,6.7,-37.0,2211,0.1,-1.4,53.0,53.4
A,Ricky Tiedemann,694357,L,CH,2022,112,0.38,85.5,-3.0,6.6,5.4,-15.6,24.4,-28.2,-18.0,4.6,18.7,-32.7,2164,-0.1,-0.5,36.3,33.0
A,Ricky Tiedemann,694357,L,CH,2024,31,-1.74,85.2,-2.9,6.2,5.3,-14.0,24.4,-31.1,-16.1,1.2,16.1,-35.9,1905,-0.4,-3.0,45.4,37.3
A,Ricky Tiedemann,694357,L,ST,2022,62,2.74,81.0,-3.2,6.4,5.6,10.6,22.4,-29.9,13.8,3.0,14.6,-39.2,2621,0.2,7.5,48.7,54.1
A,Ricky Tiedemann,694357,L,ST,2023,32,2.75,83.1,-3.0,6.1,5.4,7.2,24.6,-29.4,9.0,3.4,10.8,-37.2,2648,-0.1,4.8,49.1,64.0
A,Ricky Tiedemann,694357,L,ST,2024,52,5.46,82.0,-3.0,6.2,5.4,10.2,23.6,-28.6,13.0,4.6,13.7,-36.9,2537,-0.2,7.4,49.3,57.3
A,Riskiel Tineo,805144,R,SL,2023,124,-3.61,84.4,-1.2,6.0,6.1,2.5,23.1,-35.4,3.0,-3.9,5.2,-42.4,2560,-0.5,-0.4,48.4,52.7
A,Riskiel Tineo,805144,R,SL,2024,173,-0.04,82.0,-1.3,5.9,6.0,2.5,22.9,-36.1,3.1,-5.2,6.6,-46.8,2549,-0.6,-0.3,48.2,51.8
A,Rob Hensey,802996,L,CH,2023,36,-6.83,84.6,-2.3,6.6,5.6,-10.4,23.4,-23.4,-12.1,10.4,15.4,-28.0,1555,-0.5,-0.6,43.4,41.4
A,Rob Hensey,802996,L,SL,2023,62,2.08,83.6,-2.3,6.6,5.6,-7.4,23.8,-24.8,-8.8,9.0,14.0,-30.0,1982,0.4,-0.0,36.6,36.4
A,Robert Colina,678783,R,CU,2021,82,-4.22,76.0,-1.9,6.2,6.0,7.5,21.2,-40.0,11.2,-11.6,16.2,-59.8,2628,1.7,1.4,47.9,63.1
A,Robert Colina,678783,R,CU,2022,126,-4.0,76.6,-1.6,6.0,6.0,6.4,20.6,-39.2,9.6,-10.3,14.2,-58.0,2670,1.6,1.4,47.7,61.5
A,Robert Colina,678783,R,FC,2021,50,1.74,90.0,-2.0,6.2,5.9,-1.4,26.1,-18.6,-1.4,14.1,14.4,-19.3,2314,4.2,1.0,50.4,46.8
A,Robert Colina,678783,R,FC,2022,59,2.71,90.9,-1.6,6.1,5.9,-0.6,25.0,-19.0,-0.6,13.7,13.7,-19.4,2321,4.2,0.7,50.4,47.4
A,Robinson Martínez,660822,R,CH,2021,52,3.06,88.1,-3.1,6.2,5.1,-13.2,26.2,-26.4,-14.8,6.4,16.6,-29.4,1741,-0.4,-0.7,40.6,42.2
A,Robinson Martínez,660822,R,SL,2021,84,0.68,84.6,-2.8,6.0,5.4,1.8,24.8,-29.6,2.2,3.0,4.4,-36.0,2318,-0.1,0.6,45.3,49.1
A,Rodolfo Sanchez,672651,R,CH,2021,74,0.31,86.3,-2.7,5.4,5.6,-10.3,25.0,-23.7,-12.3,10.1,16.0,-27.9,1781,-0.8,-0.6,41.9,40.8
A,Rodolfo Sanchez,672651,R,CH,2022,96,-0.88,85.7,-2.7,5.5,5.4,1.0,25.2,-30.2,1.2,2.4,3.1,-36.1,2569,-0.5,1.9,48.1,48.0
A,Rodolfo Sanchez,672651,R,SL,2021,243,-1.0,82.8,-2.7,5.2,5.5,2.5,23.6,-32.4,3.2,-0.2,4.1,-41.8,2575,0.2,1.7,47.5,48.2
A,Rodolfo Sanchez,672651,R,SL,2022,213,2.18,84.3,-2.7,5.5,5.4,2.3,24.1,-32.0,2.9,0.2,3.4,-39.5,2571,0.1,1.5,47.9,47.6
A,Roither Hernandez,672648,R,SL,2021,180,0.95,87.7,-1.7,6.8,6.2,3.6,25.2,-31.0,3.8,1.2,4.7,-33.8,2491,0.1,-0.4,49.1,63.3
A,Ronny Chalas,692830,R,CH,2024,20,0.05,83.9,-0.9,5.8,5.4,-8.6,23.3,-27.8,-10.5,5.4,13.4,-34.0,1466,-1.6,-2.1,47.0,52.2
A,Ronny Chalas,692830,R,SL,2024,24,6.21,82.4,-0.7,5.7,5.4,2.9,22.6,-29.0,3.7,4.0,6.0,-36.8,2246,0.3,-0.4,51.1,33.7
A,Ronny Henriquez,678692,R,CH,2023,22,-3.23,88.0,-2.8,6.5,5.4,-13.9,26.0,-28.2,-15.0,4.2,16.0,-30.6,1651,-0.4,-1.3,43.2,38.5
A,Ronny Henriquez,678692,R,SL,2023,27,4.3,86.7,-2.5,6.6,5.7,2.8,23.6,-28.0,3.1,4.8,6.0,-31.4,2584,1.0,-0.4,47.9,59.9
A,Ross Dunn,694933,L,CH,2024,263,-3.68,84.5,-1.7,6.2,5.8,-12.1,24.1,-26.2,-14.5,7.2,16.4,-31.4,1741,-0.0,0.0,39.4,46.1
A,Ross Dunn,694933,L,CU,2024,27,-10.41,77.9,-1.6,6.3,5.8,3.5,20.7,-37.1,5.0,-6.7,8.6,-52.3,2361,-0.2,-0.2,47.0,56.9
A,Ross Dunn,694933,L,FC,2024,144,1.07,86.3,-1.6,6.4,5.8,-1.7,24.3,-25.0,-1.9,8.3,9.1,-28.0,2273,3.4,1.1,45.5,42.1
A,Ross Dunn,694933,L,SL,2024,111,0.63,80.8,-1.6,6.2,5.8,0.5,22.1,-35.1,0.7,-3.7,4.9,-46.1,2231,-0.2,0.1,44.7,43.5
A,Roy Garcia,672418,R,CH,2021,45,-0.71,84.0,-1.8,5.3,5.5,-8.9,23.0,-31.0,-10.9,1.4,11.4,-38.4,1364,-1.0,-3.4,49.6,54.3
A,Roy Garcia,672418,R,CH,2022,220,2.27,84.1,-1.3,5.6,5.3,-7.2,22.2,-30.1,-8.8,2.6,9.6,-36.9,1365,-1.0,-2.7,50.4,57.8
A,Roy Garcia,672418,R,CU,2022,119,0.34,78.4,-1.0,5.4,5.7,9.5,24.1,-42.7,13.7,-15.4,20.7,-62.2,3129,1.6,1.3,49.7,56.5
A,Roy Garcia,672418,R,CU,2023,65,2.71,79.7,-0.9,5.5,5.8,6.8,23.3,-42.2,9.6,-13.8,17.1,-58.7,2976,1.0,0.5,49.9,53.2
A,Ryan Ammons,686825,L,CH,2024,75,1.17,80.7,-2.0,6.7,5.0,-4.6,24.0,-26.3,-6.1,7.7,11.0,-34.6,1293,0.6,0.3,44.2,48.1
A,Ryan Ammons,686825,L,SL,2024,125,0.61,80.5,-2.1,6.6,5.1,7.0,24.0,-31.6,9.2,0.7,9.8,-41.0,2513,1.3,5.9,52.3,63.6
A,Ryan Anderson,669243,L,CH,2021,77,-6.26,83.1,-3.2,6.3,5.6,-11.9,23.2,-25.4,-15.1,8.5,17.0,-32.2,1786,0.3,0.6,35.9,32.8
A,Ryan Anderson,669243,L,CH,2022,249,0.63,83.1,-2.7,6.1,5.8,-11.9,22.5,-24.8,-14.9,9.1,17.6,-30.9,1718,-0.1,-0.2,36.9,35.9
A,Ryan Anderson,669243,L,FC,2022,23,-2.0,86.8,-3.0,6.0,5.7,-2.1,24.0,-26.5,-2.4,6.6,7.0,-30.0,2306,3.3,1.6,48.9,52.9
A,Ryan Anderson,669243,L,SL,2021,106,-1.87,79.8,-3.4,6.2,5.5,3.8,21.0,-31.1,5.0,1.5,5.9,-41.2,2240,-0.0,1.4,42.8,53.1
A,Ryan Anderson,669243,L,SL,2022,226,0.54,78.6,-2.9,6.0,5.7,7.3,20.9,-32.3,10.1,-0.3,10.7,-45.4,2400,2.1,6.3,45.8,55.6
A,Ryan Boyer,801682,R,CU,2022,37,-2.73,79.1,-1.0,6.5,5.2,10.4,21.2,-31.4,13.9,1.1,14.3,-42.4,2492,1.2,7.3,51.3,60.0
A,Ryan Cardona,701318,R,CH,2021,26,2.42,82.3,-0.5,5.5,6.0,-11.2,22.8,-25.1,-14.6,9.0,17.1,-32.1,1981,-1.0,-1.4,43.1,40.9
A,Ryan Cardona,701318,R,CH,2022,62,-2.42,83.2,-0.6,5.8,6.1,-10.0,22.2,-20.8,-12.6,14.2,19.0,-25.9,2245,0.6,0.4,42.7,41.1
A,Ryan Cardona,701318,R,CH,2023,132,3.48,83.6,-0.9,6.0,6.1,-10.4,23.1,-21.0,-12.9,13.9,19.1,-26.2,2223,-1.2,-1.0,38.4,38.9
A,Ryan Cardona,701318,R,CU,2022,86,-1.14,76.4,-0.8,5.5,6.2,6.6,21.3,-41.7,10.0,-14.6,17.7,-63.0,2854,1.6,1.1,48.6,56.5
A,Ryan Cardona,701318,R,CU,2023,43,-2.79,75.0,-0.8,5.6,6.2,6.4,22.0,-42.0,10.2,-15.2,18.2,-65.8,2972,2.2,1.0,48.9,60.9
A,Ryan Cardona,701318,R,FC,2022,130,-1.01,89.6,-0.2,5.7,6.2,-0.2,26.5,-17.7,-0.3,15.6,15.8,-19.2,2260,2.5,0.1,48.8,41.0
A,Ryan Cardona,701318,R,FC,2023,149,0.51,89.8,-0.6,6.0,6.1,0.2,27.7,-16.6,0.2,16.7,16.8,-17.7,2327,1.9,0.0,50.3,41.9
A,Ryan Cardona,701318,R,SL,2021,31,-1.35,76.2,-0.5,5.4,6.0,9.2,21.2,-39.0,13.7,-10.6,17.7,-59.3,2678,3.8,3.3,47.9,42.2
A,Ryan Cardona,701318,R,SL,2022,194,-0.19,77.9,-0.7,5.5,6.1,9.4,21.1,-34.8,13.9,-3.6,14.8,-50.3,2563,2.0,4.6,47.2,42.3
A,Ryan Cardona,701318,R,SL,2023,165,3.15,77.8,-1.0,5.8,6.2,9.8,21.8,-33.5,14.4,-1.9,14.7,-47.8,2615,1.8,5.6,46.8,53.3
A,Ryan Chasse,805989,L,CH,2022,35,-0.51,82.2,-2.7,5.8,6.1,-8.2,21.3,-21.8,-10.4,13.3,17.4,-27.9,1630,3.4,3.3,44.9,53.0
A,Ryan Chasse,805989,L,CU,2023,133,1.89,75.0,-2.1,5.7,6.3,6.5,21.5,-39.2,10.3,-10.9,15.1,-61.0,2415,3.1,2.2,46.5,52.5
A,Ryan Chasse,805989,L,FS,2023,39,-2.0,84.7,-2.2,5.9,6.1,-7.5,23.8,-24.1,-9.4,9.7,13.9,-29.2,1211,-0.2,-0.2,45.8,52.4
A,Ryan Chasse,805989,L,SL,2022,32,-3.47,79.2,-2.5,5.8,6.1,6.2,20.6,-34.6,8.6,-3.4,9.9,-47.8,2267,2.9,3.8,45.5,49.8
A,Ryan Harbin,689877,R,SL,2023,175,3.58,86.0,-1.5,6.9,5.9,11.9,25.9,-32.2,13.4,0.0,13.7,-36.2,2796,2.2,7.4,55.6,66.6
A,Ryan Harbin,689877,R,SL,2024,30,7.43,86.6,-1.4,6.8,5.9,12.8,26.3,-35.5,14.4,-3.6,15.5,-39.4,2832,3.3,6.4,53.9,64.9
A,Ryan Harvey,687308,R,CH,2023,48,-1.0,82.4,-1.5,5.9,5.5,-12.6,23.2,-23.4,-16.2,11.2,19.2,-30.0,2111,0.3,0.4,40.2,43.9
A,Ryan Harvey,687308,R,CH,2024,79,-2.89,83.3,-1.7,6.0,5.4,-13.3,23.1,-24.3,-16.2,9.8,19.0,-30.2,2145,0.2,0.5,40.6,42.0
A,Ryan Harvey,687308,R,SL,2023,65,-3.62,82.3,-1.2,6.0,5.7,4.3,23.4,-27.6,5.5,5.8,9.1,-35.0,2178,-0.3,1.0,48.2,34.6
A,Ryan Harvey,687308,R,SL,2024,132,2.2,82.2,-1.4,6.1,5.7,4.5,22.3,-30.4,5.7,2.2,6.6,-38.6,2201,1.0,-1.8,53.9,37.1
